Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Wind Speed,Relative Humidity,Temperature,Pressure,GHI_DAY_AHEAD
2021,7,17,11,0,150,150,0,0.8,91.11,25.5,1016,76
2021,7,17,12,0,291,326,0,0.9,78.43,27.8,1016,124
2021,7,17,13,0,442,505,0,1,71.04,29.3,1016,176
2021,7,17,14,0,657,666,0,1.2,68.4,30,1016,379
2021,7,17,15,0,791,791,0,1.6,68.31,30.1,1016,438
2021,7,17,16,0,870,870,0,1.9,69.3,30.2,1016,725
2021,7,17,17,0,816,897,0,2.2,70.42,30.2,1015,580
2021,7,17,18,0,376,870,9,2.4,72.26,30,1015,543
2021,7,17,19,0,53,791,9,2.5,74.96,29.6,1015,776
2021,7,17,20,0,29,669,9,2.6,78.81,29,1014,490
2021,7,17,21,0,505,512,0,2.6,83.57,28.3,1014,311
2021,7,17,22,0,242,336,7,2.3,89.49,27.4,1014,185
2021,7,17,23,0,28,162,9,2.2,95.35,26.4,1014,156
2021,7,18,0,0,10,27,9,2.1,98.82,25.6,1014,23
2021,7,18,1,0,0,0,9,2.3,99.17,25.3,1014,0
2021,7,18,2,0,0,0,9,2.5,98.91,25.1,1013,0
2021,7,18,3,0,0,0,9,2.8,99.19,24.8,1012,0
2021,7,18,4,0,0,0,9,3,99.39,24.5,1012,0
2021,7,18,5,0,0,0,6,3.1,98.81,24.4,1012,0
2021,7,18,6,0,0,0,6,2.7,99.67,24.1,1012,0
2021,7,18,7,0,0,0,6,2.6,99.58,23.9,1012,0
2021,7,18,8,0,0,0,8,2.5,100,23.6,1012,0
2021,7,18,9,0,0,0,8,2.6,100,23.4,1012,0
2021,7,18,10,0,19,23,3,2.6,99.3,23.7,1012,15
2021,7,18,11,0,76,159,3,2.6,98.6,24.2,1013,103
2021,7,18,12,0,124,339,2,2.5,95.65,24.7,1013,211
2021,7,18,13,0,176,523,3,2.4,90.1,25.4,1013,345
2021,7,18,14,0,379,690,3,2.3,82.77,26.4,1013,335
2021,7,18,15,0,438,824,3,2.5,77.05,27.2,1012,279
2021,7,18,16,0,725,909,0,2.6,73.73,27.6,1012,291
2021,7,18,17,0,580,939,3,2.8,71.12,27.8,1012,255
2021,7,18,18,0,543,887,3,2.8,69.23,27.8,1012,535
2021,7,18,19,0,776,802,0,2.9,68.53,27.6,1012,426
2021,7,18,20,0,490,672,2,2.9,70.59,27,1012,367
2021,7,18,21,0,311,509,2,2.8,73.95,26.4,1012,508
2021,7,18,22,0,185,330,3,2.7,78.59,25.6,1012,345
2021,7,18,23,0,156,156,0,2.6,84.1,24.5,1012,165
2021,7,19,0,0,23,23,0,2.6,88.06,23.5,1013,26
2021,7,19,1,0,0,0,3,2.7,89.85,22.8,1013,0
2021,7,19,2,0,0,0,0,2.8,91.18,22.2,1013,0
2021,7,19,3,0,0,0,7,2.6,92.52,21.7,1013,0
2021,7,19,4,0,0,0,0,2.5,93.83,21.3,1013,0
2021,7,19,5,0,0,0,7,2.4,93.92,21.1,1013,0
2021,7,19,6,0,0,0,7,2.3,93.67,20.9,1012,0
2021,7,19,7,0,0,0,7,2.2,94.07,20.6,1012,0
2021,7,19,8,0,0,0,7,2.1,94.11,20.4,1013,0
2021,7,19,9,0,0,0,7,2,94.02,20.2,1013,0
2021,7,19,10,0,15,21,7,2.1,91.66,20.5,1013,10
2021,7,19,11,0,103,155,7,2.1,84.72,21.4,1013,119
2021,7,19,12,0,211,335,3,2.1,77.31,22.6,1013,283
2021,7,19,13,0,345,516,7,2,72.47,23.8,1013,411
2021,7,19,14,0,335,679,3,1.9,68.94,24.9,1013,551
2021,7,19,15,0,279,806,3,1.7,66.86,25.7,1013,658
2021,7,19,16,0,291,887,3,1.6,65.96,26.2,1013,737
2021,7,19,17,0,255,915,8,1.5,65.29,26.6,1013,754
2021,7,19,18,0,535,893,8,1.3,65.16,26.8,1013,658
2021,7,19,19,0,426,813,3,1.1,65.29,26.9,1012,663
2021,7,19,20,0,367,688,3,0.9,66.13,26.9,1012,494
2021,7,19,21,0,508,527,0,0.8,67.98,26.8,1012,385
2021,7,19,22,0,345,345,0,0.6,71.21,26.6,1012,219
2021,7,19,23,0,165,165,0,0.6,78.29,25.6,1013,104
2021,7,20,0,0,26,26,0,0.8,76.01,24.8,1013,9
2021,7,20,1,0,0,0,0,0.9,80.4,23.9,1013,0
2021,7,20,2,0,0,0,0,1.1,84.7,23.1,1013,0
2021,7,20,3,0,0,0,0,1.3,88.44,22.4,1013,0
2021,7,20,4,0,0,0,0,1.4,90.26,22.1,1013,0
2021,7,20,5,0,0,0,0,1.6,91.74,21.9,1012,0
2021,7,20,6,0,0,0,0,1.6,94,21.6,1012,0
2021,7,20,7,0,0,0,0,1.5,95.52,21.4,1012,0
2021,7,20,8,0,0,0,0,1.5,97.35,21.1,1012,0
2021,7,20,9,0,0,0,0,1.4,99.09,20.8,1012,0
2021,7,20,10,0,10,10,0,1.5,96.74,21.5,1012,6
2021,7,20,11,0,119,119,0,1.5,93.2,22.5,1012,99
2021,7,20,12,0,283,283,0,1.3,86.66,24.1,1012,180
2021,7,20,13,0,411,455,0,1,76.91,25.8,1012,357
2021,7,20,14,0,551,610,0,0.7,70.01,27,1012,480
2021,7,20,15,0,658,658,2,0.6,67.09,27.5,1012,691
2021,7,20,16,0,737,737,2,0.7,65.08,28,1012,510
2021,7,20,17,0,754,754,2,0.8,63.98,28.4,1011,268
2021,7,20,18,0,658,777,2,0.9,62.73,28.9,1011,783
2021,7,20,19,0,663,706,2,0.8,62.39,29.1,1011,674
2021,7,20,20,0,494,590,2,0.8,62.09,29.6,1010,305
2021,7,20,21,0,385,439,2,0.8,60.46,29.9,1010,83
2021,7,20,22,0,219,269,2,0.9,63.63,28.6,1010,186
2021,7,20,23,0,104,104,0,1,75.51,26.8,1010,129
2021,7,21,0,0,9,9,0,1.3,78.71,25.4,1010,15
2021,7,21,1,0,0,0,0,1.5,82.27,24.5,1010,0
2021,7,21,2,0,0,0,0,1.8,84.54,23.7,1010,0
2021,7,21,3,0,0,0,0,1.9,86.31,23.2,1010,0
2021,7,21,4,0,0,0,0,1.8,88.21,22.9,1010,0
2021,7,21,5,0,0,0,3,1.7,90.38,22.5,1010,0
2021,7,21,6,0,0,0,7,1.6,92.14,22.2,1009,0
2021,7,21,7,0,0,0,3,1.5,93.48,22,1009,0
2021,7,21,8,0,0,0,3,1.3,94.58,21.8,1009,0
2021,7,21,9,0,0,0,7,1,94.77,21.7,1009,0
2021,7,21,10,0,6,6,0,0.7,95.01,22.1,1010,20
2021,7,21,11,0,99,99,0,0.6,89.73,23.1,1010,163
2021,7,21,12,0,180,263,3,0.4,84.4,24.4,1010,348
2021,7,21,13,0,357,436,3,0.5,79.26,25.7,1010,532
2021,7,21,14,0,480,590,3,0.5,75.64,26.6,1010,674
2021,7,21,15,0,691,702,2,0.6,73.07,27.1,1010,669
2021,7,21,16,0,510,776,2,0.5,72.29,27.1,1009,683
2021,7,21,17,0,268,805,4,0.5,72.75,27.1,1009,681
2021,7,21,18,0,783,783,0,0.7,72.38,27.4,1009,767
2021,7,21,19,0,674,703,2,0.9,74.52,26.9,1009,628
2021,7,21,20,0,305,575,8,1,79.45,25.9,1009,248
2021,7,21,21,0,83,414,4,1.2,83.61,25,1009,428
2021,7,21,22,0,186,263,3,1.5,85.78,24.3,1010,153
2021,7,21,23,0,129,129,0,2.2,87.18,23.3,1011,139
2021,7,22,0,0,15,15,0,2.6,90.32,21.8,1012,16
2021,7,22,1,0,0,0,0,2.4,89.52,21.3,1012,0
2021,7,22,2,0,0,0,0,2,88.88,20.9,1013,0
2021,7,22,3,0,0,0,0,2,89.65,20.4,1013,0
2021,7,22,4,0,0,0,0,2.2,91.1,19.8,1013,0
2021,7,22,5,0,0,0,0,2.3,91.78,19.3,1014,0
2021,7,22,6,0,0,0,0,2.5,91.53,18.8,1014,0
2021,7,22,7,0,0,0,0,2.4,92.6,18.3,1015,0
2021,7,22,8,0,0,0,0,2.3,93.27,17.9,1015,0
2021,7,22,9,0,0,0,0,2.2,93.34,17.6,1016,0
2021,7,22,10,0,20,20,0,2.2,89.65,18.2,1016,17
2021,7,22,11,0,163,163,0,2.2,81.8,19.7,1016,153
2021,7,22,12,0,348,348,0,2.2,71.15,21.7,1017,336
2021,7,22,13,0,532,532,0,2.1,64.97,23,1017,522
2021,7,22,14,0,674,698,0,1.7,61.27,23.8,1017,689
2021,7,22,15,0,669,796,8,1.4,56.85,25,1017,821
2021,7,22,16,0,683,874,7,1.1,54.58,25.9,1016,906
2021,7,22,17,0,681,895,7,1,54.02,26.3,1016,886
2021,7,22,18,0,767,863,0,1,54.38,26.3,1016,904
2021,7,22,19,0,628,776,8,1,56.72,26,1016,819
2021,7,22,20,0,248,651,8,0.9,60.26,25.5,1016,257
2021,7,22,21,0,428,493,8,0.9,63.12,25.1,1016,484
2021,7,22,22,0,153,317,8,0.9,68.18,24.4,1017,99
2021,7,22,23,0,139,144,0,0.9,76.9,23.2,1017,120
2021,7,23,0,0,16,16,8,1,79.89,22,1017,24
2021,7,23,1,0,0,0,8,1.3,80.6,21.4,1018,0
2021,7,23,2,0,0,0,8,1.5,81.91,20.8,1018,0
2021,7,23,3,0,0,0,3,1.7,83.27,20.3,1018,0
2021,7,23,4,0,0,0,0,2,85.27,19.8,1018,0
2021,7,23,5,0,0,0,0,2.1,87.24,19.3,1018,0
2021,7,23,6,0,0,0,0,2.1,88.82,18.8,1018,0
2021,7,23,7,0,0,0,0,2.1,90.05,18.3,1018,0
2021,7,23,8,0,0,0,0,2,91.4,17.8,1018,0
2021,7,23,9,0,0,0,0,1.9,92.03,17.4,1018,0
2021,7,23,10,0,17,17,0,2,88.44,18,1019,17
2021,7,23,11,0,153,153,0,2.1,81.61,19.4,1019,155
2021,7,23,12,0,336,336,0,2.2,69.44,21.8,1019,341
2021,7,23,13,0,522,522,0,2,60.65,23.5,1019,530
2021,7,23,14,0,689,689,0,1.8,55.74,24.6,1019,698
2021,7,23,15,0,821,821,0,1.6,52.9,25.5,1019,823
2021,7,23,16,0,906,906,0,1.3,51.48,26.2,1018,906
2021,7,23,17,0,886,934,0,0.9,51.32,26.6,1018,869
2021,7,23,18,0,904,904,0,0.6,51.14,26.8,1018,844
2021,7,23,19,0,819,819,0,0.5,50.94,26.8,1017,815
2021,7,23,20,0,257,688,3,0.5,52.89,26.6,1017,674
2021,7,23,21,0,484,525,0,0.5,55.36,26.4,1017,343
2021,7,23,22,0,99,343,4,0.5,57.6,25.8,1017,220
2021,7,23,23,0,120,165,3,0.4,67.73,24.4,1017,60
2021,7,24,0,0,24,24,0,0.6,65.73,23.4,1017,17
2021,7,24,1,0,0,0,0,0.7,68.04,22.7,1018,0
2021,7,24,2,0,0,0,0,0.9,72.43,21.9,1018,0
2021,7,24,3,0,0,0,0,1,76.87,21.1,1018,0
2021,7,24,4,0,0,0,0,1,81.08,20.3,1018,0
2021,7,24,5,0,0,0,0,1,84.55,19.7,1018,0
2021,7,24,6,0,0,0,0,1,88.2,19.1,1017,0
2021,7,24,7,0,0,0,0,1.1,91.2,18.6,1017,0
2021,7,24,8,0,0,0,0,1.3,94.1,18.1,1017,0
2021,7,24,9,0,0,0,0,1.4,97,17.6,1017,0
2021,7,24,10,0,17,17,0,1.7,93.45,18.5,1018,5
2021,7,24,11,0,155,155,0,1.7,86.65,20.1,1018,60
2021,7,24,12,0,341,341,0,1.5,74.23,22.7,1018,136
2021,7,24,13,0,530,530,0,1.2,64.77,24.6,1018,246
2021,7,24,14,0,698,698,0,1,59.55,25.8,1018,271
2021,7,24,15,0,823,823,0,0.7,55.62,26.6,1018,355
2021,7,24,16,0,906,906,0,0.7,52.85,27.2,1018,359
2021,7,24,17,0,869,932,0,0.9,52.41,27.4,1017,514
2021,7,24,18,0,844,898,0,1.3,53.3,27.3,1017,563
2021,7,24,19,0,815,815,0,1.6,55.38,26.9,1016,399
2021,7,24,20,0,674,685,0,1.9,58.41,26.3,1016,203
2021,7,24,21,0,343,518,7,1.9,62.47,25.6,1016,339
2021,7,24,22,0,220,334,7,1.9,68.41,24.6,1016,316
2021,7,24,23,0,60,154,7,1.8,75.9,23.4,1016,145
2021,7,25,0,0,17,20,8,1.8,81.35,22.5,1015,16
2021,7,25,1,0,0,0,7,1.9,85.03,22.1,1015,0
2021,7,25,2,0,0,0,8,1.9,88.12,21.8,1015,0
2021,7,25,3,0,0,0,8,2,90.38,21.6,1015,0
2021,7,25,4,0,0,0,8,2.2,92.15,21.5,1015,0
2021,7,25,5,0,0,0,8,2.2,94.31,21.4,1015,0
2021,7,25,6,0,0,0,7,2.2,95.84,21.3,1015,0
2021,7,25,7,0,0,0,7,2.1,96.12,21.2,1014,0
2021,7,25,8,0,0,0,7,2.2,95.22,21,1014,0
2021,7,25,9,0,0,0,7,2.9,92.96,20.9,1013,0
2021,7,25,10,0,5,8,7,3.7,92.25,20.9,1013,8
2021,7,25,11,0,60,123,7,4.1,91.89,21.4,1012,110
2021,7,25,12,0,136,291,7,4.3,90.27,22.2,1012,250
2021,7,25,13,0,246,467,8,4.4,86.36,23.3,1012,377
2021,7,25,14,0,271,633,3,4.4,80.95,24.7,1012,537
2021,7,25,15,0,355,762,3,4.1,77.08,25.9,1011,667
2021,7,25,16,0,359,847,3,3.8,75.56,26.7,1011,720
2021,7,25,17,0,514,878,3,3.5,75.32,27.1,1010,688
2021,7,25,18,0,563,861,3,3.3,76.16,27.2,1010,599
2021,7,25,19,0,399,781,3,3.2,76.38,27.4,1009,654
2021,7,25,20,0,203,654,3,3.1,78.56,27.2,1009,615
2021,7,25,21,0,339,492,0,3,82.42,26.8,1009,500
2021,7,25,22,0,316,316,0,2.9,86.56,26.2,1009,323
2021,7,25,23,0,145,145,0,2.7,92.49,25.1,1009,148
2021,7,26,0,0,16,16,0,2.7,95.52,24,1010,16
2021,7,26,1,0,0,0,0,2.5,96.68,23.6,1010,0
2021,7,26,2,0,0,0,0,2.3,98.15,23.2,1010,0
2021,7,26,3,0,0,0,8,2.2,98.85,23,1010,0
2021,7,26,4,0,0,0,8,2.1,99.46,22.8,1010,0
2021,7,26,5,0,0,0,7,1.9,99.76,22.6,1010,0
2021,7,26,6,0,0,0,7,1.8,99.99,22.4,1010,0
2021,7,26,7,0,0,0,7,1.6,100,22.2,1010,0
2021,7,26,8,0,0,0,7,1.4,100,21.9,1010,0
2021,7,26,9,0,0,0,7,1.1,100,21.6,1010,0
2021,7,26,10,0,8,12,7,1,98.46,22.1,1010,11
2021,7,26,11,0,110,137,7,0.8,96.62,22.7,1010,136
2021,7,26,12,0,250,313,7,0.6,93.66,23.8,1011,186
2021,7,26,13,0,377,495,7,0.6,82.65,25.6,1011,491
2021,7,26,14,0,537,660,7,0.6,72.09,27.2,1011,653
2021,7,26,15,0,667,778,8,0.5,64.3,28.4,1011,776
2021,7,26,16,0,720,862,8,0.5,58.86,29.3,1011,853
2021,7,26,17,0,688,893,7,0.5,55.02,30.1,1011,878
2021,7,26,18,0,599,865,7,0.5,52.29,30.6,1010,858
2021,7,26,19,0,654,786,8,0.5,50.89,30.7,1010,776
2021,7,26,20,0,615,661,0,0.5,50.79,30.7,1010,652
2021,7,26,21,0,500,500,0,0.6,52.01,30.1,1010,493
2021,7,26,22,0,323,323,0,0.7,57.42,28.8,1010,315
2021,7,26,23,0,148,148,0,0.6,68.68,26.9,1011,143
2021,7,27,0,0,16,16,0,0.7,72.59,25.1,1011,15
2021,7,27,1,0,0,0,0,0.8,76.76,24,1012,0
2021,7,27,2,0,0,0,0,0.8,79.7,23.1,1012,0
2021,7,27,3,0,0,0,0,0.9,80.92,22.5,1012,0
2021,7,27,4,0,0,0,0,1,81.11,22.2,1012,0
2021,7,27,5,0,0,0,0,1,80.61,22,1012,0
2021,7,27,6,0,0,0,0,1,81.4,21.7,1012,0
2021,7,27,7,0,0,0,0,1,82.85,21.3,1012,0
2021,7,27,8,0,0,0,0,1.1,83.49,20.9,1012,0
2021,7,27,9,0,0,0,0,1.2,85.38,20.5,1013,0
2021,7,27,10,0,11,11,0,1.1,85.18,21.2,1013,9
2021,7,27,11,0,136,136,0,0.9,78.55,22.7,1013,133
2021,7,27,12,0,186,311,3,0.4,73.71,24.7,1013,306
2021,7,27,13,0,491,491,0,0.3,62.21,27.7,1013,486
2021,7,27,14,0,653,653,0,0.8,57.14,29.2,1013,445
2021,7,27,15,0,776,776,0,1.1,56.51,29.7,1013,781
2021,7,27,16,0,853,853,0,1.4,56.88,30,1013,867
2021,7,27,17,0,878,878,0,1.6,57,30.2,1012,903
2021,7,27,18,0,858,858,0,1.9,57.17,30.4,1012,759
2021,7,27,19,0,776,776,0,2.1,57.47,30.5,1011,803
2021,7,27,20,0,652,652,0,2.2,60.48,30.1,1011,655
2021,7,27,21,0,493,493,0,2.2,62.48,29.8,1011,405
2021,7,27,22,0,315,315,0,2.1,67.41,28.7,1011,292
2021,7,27,23,0,143,143,0,1.9,78.32,27,1011,150
2021,7,28,0,0,15,15,8,1.8,81.74,25.5,1011,16
2021,7,28,1,0,0,0,3,1.6,86.92,24.4,1012,0
2021,7,28,2,0,0,0,0,1.4,90.47,23.6,1012,0
2021,7,28,3,0,0,0,4,1.2,92.67,23,1012,0
2021,7,28,4,0,0,0,8,1,94.37,22.5,1012,0
2021,7,28,5,0,0,0,8,1.1,94.8,22.2,1012,0
2021,7,28,6,0,0,0,8,1.3,95.12,21.9,1012,0
2021,7,28,7,0,0,0,5,1.3,95.04,21.6,1012,0
2021,7,28,8,0,0,0,8,1.2,94.38,21.4,1012,0
2021,7,28,9,0,0,0,0,1.1,94.85,21,1012,0
2021,7,28,10,0,9,10,0,1.1,94.25,21.3,1013,9
2021,7,28,11,0,133,133,0,1.2,92.94,21.8,1013,77
2021,7,28,12,0,306,306,0,1.7,86.48,22.8,1013,219
2021,7,28,13,0,486,486,0,1.9,77.01,23.9,1014,351
2021,7,28,14,0,445,650,3,1.9,70.73,24.9,1014,456
2021,7,28,15,0,781,781,0,1.7,66.81,25.7,1014,439
2021,7,28,16,0,867,867,0,1.5,63.77,26.3,1014,341
2021,7,28,17,0,903,903,0,1.2,61.3,26.7,1014,491
2021,7,28,18,0,759,882,0,1,59.18,27,1014,254
2021,7,28,19,0,803,803,0,0.8,57.75,27.1,1013,293
2021,7,28,20,0,655,677,0,0.9,57.92,26.9,1013,152
2021,7,28,21,0,405,511,0,0.9,59.41,26.7,1014,105
2021,7,28,22,0,292,328,0,0.9,60.45,26.4,1014,18
2021,7,28,23,0,150,150,0,1.2,70.66,24.7,1014,18
2021,7,29,0,0,16,16,0,1.7,77.92,23,1014,8
2021,7,29,1,0,0,0,0,2,83.68,22.1,1015,0
2021,7,29,2,0,0,0,0,2,89.4,21.5,1015,0
2021,7,29,3,0,0,0,0,1.8,93.68,21,1015,0
2021,7,29,4,0,0,0,0,1.7,96.24,20.6,1015,0
2021,7,29,5,0,0,0,0,1.6,96.62,20.5,1015,0
2021,7,29,6,0,0,0,0,1.7,97.29,20.4,1015,0
2021,7,29,7,0,0,0,0,1.8,98.07,20.3,1015,0
2021,7,29,8,0,0,0,0,1.9,97.94,20.3,1015,0
2021,7,29,9,0,0,0,0,1.8,98.88,20.1,1015,0
2021,7,29,10,0,9,9,0,2,94.62,21.1,1015,12
2021,7,29,11,0,77,127,3,2.4,89,22.3,1015,143
2021,7,29,12,0,219,297,7,2.7,83.4,23.3,1015,331
2021,7,29,13,0,351,472,8,2.7,79.67,24,1015,525
2021,7,29,14,0,456,628,7,2.9,77.33,24.5,1015,698
2021,7,29,15,0,439,742,8,3.1,76.59,24.7,1014,824
2021,7,29,16,0,341,819,7,3.4,78.01,24.6,1013,905
2021,7,29,17,0,491,848,7,3.6,80.55,24.4,1012,753
2021,7,29,18,0,254,823,6,3.8,83.57,24.2,1011,461
2021,7,29,19,0,293,736,6,3.8,87.54,23.9,1011,820
2021,7,29,20,0,152,608,6,3.7,91.41,23.6,1010,694
2021,7,29,21,0,105,463,7,3.7,93.79,23.5,1009,532
2021,7,29,22,0,18,301,6,3.8,95.62,23.4,1008,349
2021,7,29,23,0,18,128,7,3.6,97.58,23.2,1008,163
2021,7,30,0,0,8,10,3,3.4,98.63,23.1,1007,17
2021,7,30,1,0,0,0,3,3.4,99.21,23.1,1007,0
2021,7,30,2,0,0,0,0,3.3,99.29,23.2,1006,0
2021,7,30,3,0,0,0,0,3.1,99.57,23.2,1005,0
2021,7,30,4,0,0,0,0,3.1,98.82,23.2,1004,0
2021,7,30,5,0,0,0,0,3.4,99.01,22.9,1003,0
2021,7,30,6,0,0,0,3,3.8,98.08,22.7,1004,0
2021,7,30,7,0,0,0,0,3.5,97.92,22.3,1004,0
2021,7,30,8,0,0,0,0,2.9,98.58,21.8,1004,0
2021,7,30,9,0,0,0,0,2.6,98.36,21.3,1005,0
2021,7,30,10,0,12,12,0,2.6,96.75,21.2,1006,10
2021,7,30,11,0,143,143,0,2.6,92.89,21.7,1006,149
2021,7,30,12,0,331,331,0,2.7,83.8,22.7,1007,339
2021,7,30,13,0,525,525,0,2.5,72.03,24,1007,530
2021,7,30,14,0,698,698,0,2.4,63.9,25.1,1007,701
2021,7,30,15,0,824,824,0,2.3,59.87,26,1007,831
2021,7,30,16,0,905,905,0,2.1,58.09,26.7,1007,914
2021,7,30,17,0,753,931,0,2,57.73,27.1,1007,941
2021,7,30,18,0,461,902,3,2,58.08,27.2,1007,913
2021,7,30,19,0,820,820,0,2,59.09,26.9,1007,828
2021,7,30,20,0,694,694,0,2.1,59.15,26.5,1008,695
2021,7,30,21,0,532,532,0,2.3,58.44,25.8,1008,525
2021,7,30,22,0,349,349,0,2.5,58.64,24.7,1009,334
2021,7,30,23,0,163,163,0,2.9,62.21,22.8,1010,147
2021,7,31,0,0,17,17,0,3.2,67.03,20.8,1011,13
2021,7,31,1,0,0,0,0,3,70.28,19.6,1012,0
2021,7,31,2,0,0,0,0,2.9,72.94,18.6,1013,0
2021,7,31,3,0,0,0,0,2.8,74.9,17.7,1013,0
2021,7,31,4,0,0,0,0,2.7,77.72,16.7,1013,0
2021,7,31,5,0,0,0,0,2.6,79.34,16,1013,0
2021,7,31,6,0,0,0,0,2.3,81.6,15.3,1013,0
2021,7,31,7,0,0,0,0,2.1,83.29,14.8,1013,0
2021,7,31,8,0,0,0,0,1.9,85.35,14.3,1013,0
2021,7,31,9,0,0,0,0,1.7,86.96,13.9,1014,0
2021,7,31,10,0,10,10,0,1.6,83.14,14.7,1014,7
2021,7,31,11,0,149,149,0,1.4,73.97,16.4,1014,90
2021,7,31,12,0,339,339,0,1.2,58.47,19,1015,292
2021,7,31,13,0,530,530,0,1,52.62,20.4,1015,223
2021,7,31,14,0,701,701,0,0.8,49.58,21.5,1014,591
2021,7,31,15,0,831,831,0,0.9,47.61,22.5,1014,462
2021,7,31,16,0,914,914,0,1.2,46.69,23.3,1014,652
2021,7,31,17,0,941,941,0,1.5,46.17,23.9,1013,468
2021,7,31,18,0,913,913,0,1.7,45.88,24.4,1013,355
2021,7,31,19,0,828,828,0,1.8,46.16,24.7,1012,225
2021,7,31,20,0,695,695,0,1.8,47.6,24.7,1012,358
2021,7,31,21,0,525,525,0,1.6,49.8,24.5,1011,314
2021,7,31,22,0,334,334,0,1.5,54.94,23.8,1012,150
2021,7,31,23,0,147,147,0,1.3,66.67,22,1012,31
2021,8,1,0,0,13,13,0,1.3,68.2,20.6,1012,5
2021,8,1,1,0,0,0,0,1.2,70.25,20,1012,0
2021,8,1,2,0,0,0,0,1.2,73.96,19.4,1013,0
2021,8,1,3,0,0,0,0,1.3,76.54,19.1,1013,0
2021,8,1,4,0,0,0,0,1.3,78.06,18.9,1013,0
2021,8,1,5,0,0,0,2,1.3,80.2,18.6,1012,0
2021,8,1,6,0,0,0,0,1.5,83.27,18.3,1012,0
2021,8,1,7,0,0,0,0,1.6,87.35,17.9,1012,0
2021,8,1,8,0,0,0,0,1.6,91.62,17.5,1012,0
2021,8,1,9,0,0,0,0,1.6,95.1,17.2,1012,0
2021,8,1,10,0,7,7,0,1.4,94.08,18,1012,8
2021,8,1,11,0,90,124,3,1.6,85.31,20.1,1012,135
2021,8,1,12,0,292,301,0,2,76.36,21.9,1012,321
2021,8,1,13,0,223,483,4,2.2,69.44,23.3,1012,513
2021,8,1,14,0,591,645,7,2.3,65.32,24.2,1012,684
2021,8,1,15,0,462,778,4,2.4,63.46,24.7,1011,756
2021,8,1,16,0,652,851,7,2.5,63.29,24.8,1011,748
2021,8,1,17,0,468,874,8,2.4,64.23,24.6,1011,796
2021,8,1,18,0,355,854,4,2.3,64.3,24.6,1010,889
2021,8,1,19,0,225,779,4,2.2,64.46,24.6,1010,657
2021,8,1,20,0,358,651,3,2.2,65.3,24.4,1010,623
2021,8,1,21,0,314,484,3,2.2,67.64,23.9,1009,348
2021,8,1,22,0,150,301,3,2.1,72.85,23,1009,301
2021,8,1,23,0,31,129,4,2,81.38,21.7,1010,150
2021,8,2,0,0,5,9,4,1.8,87.91,20.7,1010,13
2021,8,2,1,0,0,0,4,1.7,90.84,20.3,1010,0
2021,8,2,2,0,0,0,4,1.5,92.28,20.1,1010,0
2021,8,2,3,0,0,0,4,1.3,93.04,20,1010,0
2021,8,2,4,0,0,0,4,1.2,93.71,19.9,1009,0
2021,8,2,5,0,0,0,3,1.2,95.47,19.7,1009,0
2021,8,2,6,0,0,0,0,1.3,96.54,19.6,1009,0
2021,8,2,7,0,0,0,0,1.5,98.32,19.2,1009,0
2021,8,2,8,0,0,0,0,1.7,98.82,18.8,1009,0
2021,8,2,9,0,0,0,0,2,99.36,18.2,1009,0
2021,8,2,10,0,8,8,0,2.5,97.31,18.1,1010,3
2021,8,2,11,0,135,135,0,2.9,94.21,18.5,1011,46
2021,8,2,12,0,321,321,0,3.1,87.69,19.4,1012,142
2021,8,2,13,0,513,513,0,3.1,76.04,20.9,1012,297
2021,8,2,14,0,684,684,0,2.8,65.11,22.6,1012,294
2021,8,2,15,0,756,818,0,2.5,59.2,23.9,1012,377
2021,8,2,16,0,748,905,2,2.2,55.79,24.9,1013,390
2021,8,2,17,0,796,936,2,1.9,53.91,25.6,1013,521
2021,8,2,18,0,889,908,0,1.7,52.66,26.1,1013,749
2021,8,2,19,0,657,826,2,1.4,52.79,26.3,1013,600
2021,8,2,20,0,623,693,0,1.1,54.5,26.1,1013,364
2021,8,2,21,0,348,524,3,0.9,56.62,25.7,1014,287
2021,8,2,22,0,301,335,0,0.8,60.74,25,1014,265
2021,8,2,23,0,150,150,0,0.6,70.3,23.4,1014,97
2021,8,3,0,0,13,13,0,0.7,73.43,21.8,1015,7
2021,8,3,1,0,0,0,0,0.7,76.16,21,1016,0
2021,8,3,2,0,0,0,0,0.9,78.32,20.2,1017,0
2021,8,3,3,0,0,0,0,1,80.4,19.4,1017,0
2021,8,3,4,0,0,0,0,1.3,82.31,18.7,1017,0
2021,8,3,5,0,0,0,0,1.6,83.96,18,1017,0
2021,8,3,6,0,0,0,0,1.8,86.49,17.4,1018,0
2021,8,3,7,0,0,0,7,1.9,87.7,17.1,1018,0
2021,8,3,8,0,0,0,7,1.9,88.31,16.9,1018,0
2021,8,3,9,0,0,0,7,1.8,88.9,16.7,1018,0
2021,8,3,10,0,3,8,7,1.7,87.83,17,1018,3
2021,8,3,11,0,46,134,7,1.7,82.58,18,1019,51
2021,8,3,12,0,142,321,7,1.5,78.89,19,1019,140
2021,8,3,13,0,297,510,7,1.2,73.91,20.6,1019,253
2021,8,3,14,0,294,681,6,0.9,61.17,22.6,1019,290
2021,8,3,15,0,377,813,6,0.6,53.98,23.6,1019,322
2021,8,3,16,0,390,898,6,0.5,50.68,24.2,1019,394
2021,8,3,17,0,521,926,6,0.5,49.23,24.6,1018,338
